customer_id,account_age_days,total_orders,total_returns,return_rate,avg_days_to_return,avg_order_value,high_value_return_ratio,payment_method,preferred_category,complaints_filed,refund_to_wallet_pref,is_risky_return
CUST11012,269,9,1,0.095,3.69,3109.07,0.663,Debit Card,Footwear,1,0,0
CUST11013,10,3,0,0.094,10.69,5756.44,0.244,COD,Fashion,0,1,0
CUST11014,99,9,2,0.251,2.41,623.05,0.333,UPI,Home & Kitchen,0,0,1
CUST11015,252,9,4,0.49,2.31,2350.81,0.661,Debit Card,Fashion,1,0,1
CUST11016,215,11,10,0.889,4.49,2685.45,0.743,UPI,Fashion,2,0,1
CUST11017,68,5,1,0.224,7.61,1928.45,0.413,Credit Card,Fashion,0,1,0
CUST11018,396,5,1,0.168,11.67,2092.91,0.152,Credit Card,Footwear,0,0,0
CUST11019,229,10,1,0.108,10.71,1078.18,0.219,Debit Card,Beauty,0,0,0
CUST11020,92,9,2,0.248,6.17,4249.3,0.309,Credit Card,Mobiles,0,0,1
CUST11021,298,6,1,0.121,11.18,217.26,0.456,Debit Card,Fashion,1,1,0
CUST11022,20,6,1,0.201,5.47,501.63,0.463,Credit Card,Footwear,0,0,0
CUST11023,246,3,1,0.187,12.03,2769.66,0.201,Debit Card,Fashion,0,1,0
CUST11024,75,10,2,0.199,6.58,2340.53,0.336,Credit Card,Fashion,0,0,0
CUST11025,197,4,0,0.051,0.5,1009.19,0.246,UPI,Electronics,1,0,0
CUST11026,344,8,0,0.0,10.82,1527.99,0.058,Wallet,Fashion,0,1,0
CUST11027,264,9,3,0.284,2.27,1071.47,0.649,UPI,Fashion,0,0,1
CUST11028,986,10,2,0.174,6.32,1637.6,0.327,UPI,Home & Kitchen,3,0,0
CUST11029,820,2,0,0.103,4.92,4562.73,0.158,Debit Card,Home & Kitchen,0,0,0
CUST11030,144,8,1,0.155,7.13,1181.49,0.347,UPI,Fashion,0,1,0
CUST11031,467,8,1,0.068,8.51,2077.61,0.564,Debit Card,Home & Kitchen,0,1,0
CUST11032,172,9,3,0.315,8.72,913.38,0.064,COD,Fashion,1,0,1
CUST11033,490,6,1,0.245,3.76,2371.96,0.048,Debit Card,Home & Kitchen,0,0,1
CUST11034,356,8,1,0.119,9.52,1478.13,0.546,COD,Electronics,0,0,0
CUST11035,214,8,1,0.07,8.69,2173.73,0.177,Credit Card,Mobiles,1,0,0
CUST11036,649,5,1,0.163,2.34,2623.61,0.427,COD,Home & Kitchen,0,0,0
CUST11037,197,8,1,0.071,13.34,2653.47,0.689,Wallet,Footwear,1,0,0
CUST11038,31,11,1,0.098,8.0,2198.12,0.136,COD,Footwear,0,1,0
CUST11039,368,5,2,0.338,5.84,1152.57,0.368,COD,Fashion,0,0,1
CUST11040,324,7,1,0.1,10.06,5053.77,0.299,Credit Card,Electronics,0,0,0
CUST11041,53,5,0,0.072,9.61,394.46,0.196,Debit Card,Fashion,0,0,0
CUST11042,44,9,2,0.171,5.43,1091.53,0.133,COD,Mobiles,0,1,0
CUST11043,63,9,2,0.167,5.35,1496.78,0.401,UPI,Fashion,1,0,0
CUST11044,144,4,1,0.241,5.07,704.47,0.357,Debit Card,Electronics,0,1,1
CUST11045,116,12,1,0.121,3.78,1381.99,0.392,Credit Card,Beauty,0,0,0
CUST11046,238,8,1,0.159,8.05,4312.24,0.455,COD,Home & Kitchen,1,0,0
CUST11047,1081,11,1,0.049,7.64,2374.05,0.195,UPI,Footwear,0,1,0
CUST11048,133,9,0,0.001,9.67,1689.58,0.487,Credit Card,Mobiles,0,0,0
CUST11049,121,4,1,0.22,9.82,2497.82,0.094,Wallet,Home & Kitchen,0,1,0
CUST11050,85,7,1,0.125,9.87,809.25,0.068,COD,Electronics,0,1,0
CUST11051,572,9,0,0.039,5.25,3505.66,0.29,COD,Mobiles,0,1,0
CUST11052,147,13,9,0.694,0.98,939.01,0.756,Credit Card,Books,3,0,1
CUST11053,207,5,1,0.137,8.08,1947.58,0.079,COD,Beauty,0,0,0
CUST11054,33,8,1,0.081,12.93,1563.56,0.283,COD,Fashion,0,0,0
CUST11055,305,6,0,0.039,6.86,1504.38,0.087,UPI,Mobiles,2,0,0
CUST11056,659,7,1,0.177,5.58,2579.32,0.163,UPI,Fashion,0,1,0
CUST11057,228,12,1,0.117,4.41,2922.57,0.375,COD,Electronics,0,0,0
CUST11058,318,5,0,0.087,12.74,2391.0,0.494,Credit Card,Beauty,0,1,0
CUST11059,22,7,1,0.102,9.11,576.59,0.155,Wallet,Home & Kitchen,0,0,0
CUST11060,356,7,0,0.045,10.77,839.41,0.281,UPI,Beauty,0,1,0
CUST11061,22,12,3,0.209,6.59,1831.28,0.093,UPI,Fashion,0,1,0
CUST11062,182,5,1,0.186,12.0,2766.61,0.356,UPI,Beauty,0,0,0
CUST11063,515,7,2,0.28,2.23,1493.74,0.13,Debit Card,Fashion,0,1,1
CUST11064,81,10,2,0.199,3.98,1369.6,0.579,COD,Mobiles,0,0,0
CUST11065,169,12,1,0.062,15.09,3387.07,0.174,Debit Card,Books,0,1,0
CUST11066,1500,9,0,0.018,4.96,2385.76,0.011,Credit Card,Footwear,1,0,0
CUST11067,586,9,1,0.058,8.96,2400.68,0.295,Credit Card,Home & Kitchen,1,0,0
CUST11068,531,7,0,0.064,13.58,1254.94,0.461,COD,Fashion,0,0,0
CUST11069,1004,10,1,0.076,0.5,4072.26,0.017,Debit Card,Fashion,1,0,0
CUST11070,38,7,2,0.344,0.6,909.78,0.369,COD,Fashion,1,1,1
CUST11071,226,10,3,0.349,1.85,2809.29,0.687,COD,Books,1,0,1
CUST11072,56,15,0,0.026,4.32,2634.56,0.342,Credit Card,Fashion,0,1,0
CUST11073,352,9,0,0.048,5.59,1503.96,0.366,Debit Card,Books,1,0,0
CUST11074,324,6,1,0.101,8.88,1125.2,0.161,UPI,Fashion,0,1,0
CUST11075,401,10,0,0.027,13.42,2243.1,0.395,UPI,Home & Kitchen,1,0,0
CUST11076,213,8,1,0.115,10.21,1392.86,0.214,Debit Card,Footwear,1,1,0
CUST11077,70,5,3,0.634,1.99,2432.02,0.544,COD,Beauty,1,1,1
CUST11078,254,7,1,0.148,5.51,927.52,0.258,COD,Fashion,0,0,0
CUST11079,858,5,1,0.195,4.69,2215.38,0.355,UPI,Beauty,0,1,0
CUST11080,410,11,2,0.182,9.14,1599.41,0.116,COD,Beauty,0,1,0
CUST11081,1471,6,0,0.0,7.88,2189.2,0.303,Credit Card,Beauty,0,1,0
CUST11082,223,9,0,0.043,9.24,3899.51,0.242,Credit Card,Home & Kitchen,1,0,0
CUST11083,1071,7,2,0.247,5.91,1179.45,0.352,Credit Card,Beauty,1,0,1
CUST11084,256,8,0,0.044,10.42,1956.29,0.442,Credit Card,Electronics,0,0,0
CUST11085,385,5,1,0.129,12.98,1927.44,0.219,COD,Footwear,2,1,0
CUST11086,952,6,0,0.075,7.16,2015.6,0.09,COD,Footwear,0,0,0
CUST11087,43,12,1,0.058,8.38,323.25,0.291,Debit Card,Electronics,0,1,0
CUST11088,274,1,0,0.125,7.38,3024.8,0.414,Debit Card,Footwear,0,0,0
CUST11089,314,6,1,0.126,7.86,2893.8,0.616,COD,Fashion,0,1,0
CUST11090,134,7,1,0.122,9.62,1961.78,0.217,COD,Footwear,1,0,0
CUST11091,100,6,1,0.224,5.04,3259.55,0.422,COD,Footwear,0,0,0
CUST11092,297,3,1,0.236,2.47,2115.2,0.168,COD,Books,0,0,1
CUST11093,161,9,3,0.303,8.59,1627.93,0.315,COD,Footwear,0,0,1
CUST11094,381,9,1,0.078,8.21,2476.85,0.284,COD,Home & Kitchen,0,1,0
CUST11095,150,8,6,0.789,0.95,1701.09,0.598,Debit Card,Footwear,1,0,1
CUST11096,451,6,0,0.045,5.79,169.76,0.566,COD,Electronics,0,0,0
CUST11097,390,8,1,0.101,9.27,1331.46,0.287,COD,Mobiles,1,1,0
CUST11098,420,6,0,0.044,10.16,1434.42,0.13,Debit Card,Mobiles,2,1,0
CUST11099,160,13,4,0.315,6.73,924.45,0.194,Debit Card,Fashion,0,0,1
CUST11100,236,9,3,0.381,8.54,1872.2,0.321,COD,Footwear,2,0,1
CUST11101,237,11,0,0.0,9.95,1619.72,0.335,Debit Card,Electronics,1,0,0
CUST11102,365,4,1,0.209,9.91,2572.07,0.298,UPI,Beauty,0,0,0
CUST11103,1015,5,0,0.059,8.83,1307.49,0.154,COD,Mobiles,0,1,0
CUST11104,47,7,0,0.0,3.69,3213.23,0.37,COD,Beauty,1,0,0
CUST11105,77,4,0,0.118,8.5,3622.01,0.144,Debit Card,Footwear,1,0,0
CUST11106,365,15,1,0.092,5.23,3371.35,0.112,Debit Card,Fashion,0,1,0
CUST11107,56,8,1,0.094,13.17,1667.15,0.132,COD,Home & Kitchen,0,0,0
CUST11108,374,5,2,0.319,3.42,1364.26,0.17,UPI,Fashion,0,0,1
CUST11109,160,3,1,0.308,4.98,1892.1,0.317,COD,Electronics,1,1,1
CUST11110,115,7,1,0.122,8.99,444.34,0.382,Credit Card,Footwear,0,1,0
CUST11111,225,7,2,0.227,9.19,2595.14,0.584,COD,Electronics,1,0,0
CUST11112,618,8,1,0.064,6.89,2368.86,0.162,UPI,Electronics,0,0,0
CUST11113,381,9,1,0.14,7.02,4463.13,0.316,COD,Beauty,1,0,0
CUST11114,487,9,5,0.581,0.5,1845.98,0.673,COD,Electronics,0,1,1
CUST11115,35,10,0,0.019,10.54,1875.79,0.195,UPI,Footwear,0,0,0
CUST11116,14,8,2,0.243,4.74,3413.65,0.513,COD,Home & Kitchen,0,0,1
CUST11117,632,5,3,0.603,0.5,1112.25,0.521,UPI,Mobiles,1,0,1
CUST11118,308,7,1,0.108,10.61,2058.15,0.478,UPI,Footwear,0,1,0
CUST11119,112,4,1,0.172,6.52,2476.68,0.081,Wallet,Electronics,0,1,0
CUST11120,19,8,0,0.058,8.91,1066.53,0.152,COD,Fashion,0,0,0
CUST11121,824,7,0,0.05,7.22,3095.62,0.377,Credit Card,Fashion,0,0,0
CUST11122,794,5,1,0.125,6.86,3640.49,0.184,COD,Beauty,0,1,0
CUST11123,517,6,1,0.142,6.93,3227.35,0.051,Credit Card,Fashion,1,0,0
CUST11124,16,3,0,0.138,7.16,1155.73,0.605,UPI,Home & Kitchen,1,0,0
CUST11125,74,8,1,0.076,8.91,1694.08,0.608,Debit Card,Electronics,0,0,0
CUST11126,24,9,2,0.168,9.24,1390.99,0.419,UPI,Home & Kitchen,0,1,0
CUST11127,71,9,0,0.0,6.26,844.7,0.109,UPI,Electronics,0,0,0
CUST11128,22,10,1,0.072,8.37,1372.22,0.599,UPI,Electronics,0,0,0
CUST11129,357,7,4,0.579,2.5,2641.46,0.697,Credit Card,Fashion,0,1,1
CUST11130,204,11,3,0.261,3.65,768.12,0.21,UPI,Fashion,0,0,1
CUST11131,38,9,1,0.106,3.42,3571.61,0.037,UPI,Fashion,0,0,0
CUST11132,574,8,1,0.161,7.7,2844.39,0.109,UPI,Electronics,0,1,0
CUST11133,398,6,2,0.274,1.75,1178.69,0.074,Credit Card,Fashion,0,0,1
CUST11134,323,14,1,0.078,15.78,4168.53,0.486,COD,Electronics,1,1,0
CUST11135,104,6,1,0.109,8.62,817.62,0.154,COD,Home & Kitchen,1,0,0
CUST11136,181,12,3,0.237,9.96,598.57,0.371,Credit Card,Footwear,0,0,1
CUST11137,105,7,1,0.139,10.12,2078.63,0.338,COD,Fashion,0,0,0
CUST11138,397,8,5,0.588,2.96,629.9,0.331,UPI,Footwear,1,0,1
CUST11139,593,6,0,0.0,11.12,1219.1,0.482,UPI,Electronics,0,1,0
CUST11140,254,11,2,0.18,6.07,760.16,0.478,COD,Beauty,0,0,0
CUST11141,20,5,2,0.491,2.29,377.86,0.673,Credit Card,Footwear,0,0,1
CUST11142,543,6,4,0.668,3.32,2337.48,0.704,COD,Electronics,2,1,1
CUST11143,35,10,0,0.046,11.46,1134.98,0.388,COD,Home & Kitchen,0,0,0
CUST11144,278,7,1,0.079,9.61,526.51,0.509,COD,Footwear,0,1,0
CUST11145,28,8,3,0.392,2.04,1032.92,0.671,COD,Mobiles,0,1,1
CUST11146,134,9,2,0.207,3.46,1775.17,0.09,COD,Books,0,0,0
CUST11147,524,9,1,0.126,10.54,699.61,0.187,UPI,Fashion,0,0,0
CUST11148,147,9,5,0.539,2.84,1912.98,0.516,Credit Card,Fashion,0,1,1
CUST11149,216,7,1,0.102,8.24,1934.52,0.385,COD,Fashion,1,0,0
CUST11150,930,4,0,0.105,3.64,1320.4,0.262,Wallet,Mobiles,0,1,0
CUST11151,1424,8,0,0.055,8.25,1871.92,0.154,COD,Electronics,0,0,0
CUST11152,745,7,0,0.035,6.61,1244.51,0.416,Credit Card,Beauty,1,0,0
CUST11153,152,8,1,0.142,10.19,2339.15,0.297,Credit Card,Footwear,0,0,0
CUST11154,269,4,1,0.189,3.84,368.59,0.217,UPI,Fashion,0,1,0
CUST11155,364,7,3,0.48,1.25,1224.25,0.89,COD,Beauty,0,0,1
CUST11156,410,6,5,0.881,1.7,1405.7,0.386,Credit Card,Fashion,0,0,1
CUST11157,212,8,0,0.0,9.95,956.16,0.428,Debit Card,Home & Kitchen,0,0,0
CUST11158,100,10,0,0.045,3.28,3298.22,0.62,UPI,Fashion,0,0,0
CUST11159,1206,9,1,0.1,12.53,1283.28,0.222,Debit Card,Home & Kitchen,0,0,0
CUST11160,551,10,1,0.144,11.78,1299.28,0.477,Credit Card,Footwear,0,1,0
CUST11161,85,8,2,0.241,4.05,2530.44,0.573,COD,Footwear,1,1,1
CUST11162,30,12,2,0.129,7.47,1202.28,0.369,UPI,Home & Kitchen,0,0,0
CUST11163,1043,7,1,0.088,5.13,528.99,0.053,Credit Card,Fashion,0,0,0
CUST11164,45,8,1,0.123,2.75,1953.96,0.298,UPI,Electronics,0,0,0
CUST11165,371,4,0,0.074,13.16,4880.4,0.187,COD,Fashion,0,0,0
CUST11166,336,8,2,0.277,3.19,1349.89,0.291,Credit Card,Home & Kitchen,0,1,1
CUST11167,78,7,3,0.364,1.86,1191.23,0.728,UPI,Footwear,3,0,1
CUST11168,80,12,0,0.0,5.97,2708.04,0.296,Wallet,Footwear,0,0,0
CUST11169,528,10,2,0.232,7.94,1875.97,0.458,Credit Card,Beauty,0,0,1
CUST11170,502,7,2,0.343,1.52,2926.08,0.911,Debit Card,Electronics,1,0,1
CUST11171,31,13,1,0.042,7.41,4911.37,0.584,UPI,Fashion,1,1,0
CUST11172,70,10,0,0.0,6.56,2029.46,0.129,Credit Card,Footwear,0,0,0
CUST11173,100,10,8,0.827,0.64,1006.25,0.72,Credit Card,Beauty,1,0,1
CUST11174,686,8,0,0.029,11.91,3283.63,0.181,Wallet,Electronics,1,1,0
CUST11175,305,3,1,0.285,6.52,987.22,0.206,Credit Card,Fashion,0,0,1
CUST11176,985,6,4,0.633,0.93,1168.47,0.321,COD,Books,1,1,1
CUST11177,307,7,1,0.148,8.38,2224.86,0.485,Debit Card,Home & Kitchen,0,0,0
CUST11178,71,9,2,0.275,8.56,699.69,0.154,COD,Footwear,0,0,1
CUST11179,178,10,2,0.153,5.21,4511.96,0.136,COD,Fashion,1,0,0
CUST11180,192,10,2,0.231,6.51,3332.83,0.585,COD,Electronics,0,0,1
CUST11181,53,4,1,0.268,5.6,882.19,0.138,COD,Electronics,0,1,1
CUST11182,329,12,2,0.127,10.19,1515.14,0.369,Debit Card,Fashion,0,0,0
CUST11183,467,8,0,0.018,10.24,728.96,0.145,COD,Beauty,0,0,0
CUST11184,489,8,1,0.063,9.35,761.04,0.314,Wallet,Electronics,0,0,0
CUST11185,342,4,0,0.0,5.83,4465.59,0.306,Wallet,Beauty,0,0,0
CUST11186,156,6,1,0.186,2.15,3154.45,0.049,COD,Mobiles,1,1,0
CUST11187,80,5,0,0.048,11.83,4136.84,0.255,UPI,Fashion,0,0,0
CUST11188,292,4,1,0.201,4.77,3382.76,0.157,Wallet,Fashion,0,0,0
CUST11189,7,7,1,0.129,10.13,1785.65,0.041,Credit Card,Home & Kitchen,0,0,0
CUST11190,323,10,0,0.013,12.0,773.4,0.301,COD,Mobiles,0,0,0
CUST11191,45,7,2,0.271,6.29,3687.24,0.397,UPI,Mobiles,0,0,1
CUST11192,17,11,1,0.052,9.95,4810.2,0.239,COD,Home & Kitchen,0,0,0
CUST11193,163,10,1,0.051,8.38,2252.02,0.377,COD,Home & Kitchen,0,1,0
CUST11194,20,3,1,0.359,1.25,2134.41,0.707,Debit Card,Footwear,0,1,1
CUST11195,841,2,0,0.144,3.79,3083.6,0.64,COD,Home & Kitchen,0,0,0
CUST11196,128,4,1,0.333,9.36,1706.61,0.098,COD,Home & Kitchen,0,0,1
CUST11197,23,11,1,0.102,7.58,1660.57,0.128,Wallet,Beauty,1,1,0
CUST11198,929,15,1,0.043,2.67,785.04,0.506,UPI,Home & Kitchen,0,0,0
CUST11199,682,7,2,0.324,5.54,2796.85,0.556,Wallet,Mobiles,0,0,1
CUST11200,140,9,1,0.124,9.72,1729.25,0.128,COD,Electronics,0,1,0
CUST11201,31,8,0,0.052,5.51,1447.67,0.41,Debit Card,Footwear,0,0,0
CUST11202,99,8,1,0.163,7.07,2988.45,0.241,Credit Card,Books,0,0,0
CUST11203,106,7,1,0.114,8.96,4358.05,0.137,UPI,Electronics,0,0,0
CUST11204,368,13,1,0.08,12.68,1763.27,0.258,Debit Card,Fashion,1,0,0
CUST11205,385,14,12,0.869,2.36,1083.2,0.566,COD,Home & Kitchen,0,1,1
CUST11206,498,3,3,0.921,0.68,618.21,0.532,Debit Card,Home & Kitchen,3,1,1
CUST11207,697,5,4,0.761,2.75,992.32,0.235,UPI,Beauty,2,0,1
CUST11208,39,8,1,0.181,4.35,1745.98,0.385,UPI,Electronics,1,1,0
CUST11209,484,7,1,0.09,9.61,1365.94,0.138,COD,Electronics,0,0,0
CUST11210,631,4,1,0.144,11.88,758.12,0.344,Credit Card,Fashion,0,0,0
CUST11211,604,8,0,0.042,4.91,855.17,0.242,UPI,Electronics,0,0,0
CUST11212,82,6,1,0.181,5.59,752.72,0.319,Credit Card,Fashion,0,1,0
CUST11213,161,9,2,0.237,5.25,941.72,0.067,COD,Footwear,0,0,1
CUST11214,134,7,2,0.298,6.5,772.46,0.034,UPI,Fashion,0,1,1
CUST11215,177,9,1,0.094,12.57,2110.01,0.316,COD,Electronics,1,0,0
CUST11216,11,5,1,0.279,4.76,1906.93,0.354,Wallet,Electronics,0,0,1
CUST11217,347,9,1,0.068,3.93,1157.85,0.338,Debit Card,Home & Kitchen,1,0,0
CUST11218,366,10,1,0.067,5.2,3158.83,0.106,Credit Card,Fashion,1,0,0
CUST11219,304,7,0,0.038,8.79,264.65,0.243,UPI,Electronics,1,1,0
CUST11220,13,8,1,0.171,8.05,560.38,0.474,Debit Card,Fashion,0,0,0
CUST11221,494,11,3,0.249,8.12,833.35,0.246,Credit Card,Home & Kitchen,0,0,1
CUST11222,67,6,1,0.119,5.02,683.92,0.285,COD,Fashion,0,1,0
CUST11223,115,13,1,0.061,6.96,2692.39,0.192,COD,Home & Kitchen,0,0,0
CUST11224,920,12,2,0.153,12.22,5389.22,0.047,UPI,Beauty,0,0,0
CUST11225,304,15,3,0.176,8.11,4008.3,0.064,Debit Card,Footwear,0,0,0
CUST11226,122,9,1,0.154,8.19,1336.48,0.176,Credit Card,Fashion,0,0,0
CUST11227,601,10,1,0.123,7.92,440.94,0.286,COD,Footwear,0,0,0
CUST11228,14,10,1,0.122,8.87,2000.84,0.295,COD,Electronics,1,0,0
CUST11229,1500,6,0,0.037,5.76,2830.31,0.219,Wallet,Fashion,0,0,0
CUST11230,123,7,0,0.067,9.43,3129.96,0.045,Credit Card,Beauty,0,0,0
CUST11231,457,8,0,0.061,5.79,1609.92,0.212,UPI,Home & Kitchen,0,1,0
CUST11232,77,7,1,0.098,10.77,1196.1,0.247,Debit Card,Beauty,1,0,0
CUST11233,305,6,1,0.106,4.82,410.55,0.321,UPI,Footwear,1,0,0
CUST11234,291,8,0,0.034,11.03,1049.51,0.579,COD,Fashion,1,0,0
CUST11235,28,12,2,0.168,9.05,949.03,0.366,COD,Fashion,0,1,0
CUST11236,1042,10,1,0.121,7.9,4301.36,0.108,Credit Card,Electronics,2,1,0
CUST11237,453,6,0,0.081,7.05,2506.73,0.017,Credit Card,Electronics,0,0,0
CUST11238,288,6,0,0.063,15.21,974.32,0.242,UPI,Electronics,0,1,0
CUST11239,34,9,0,0.035,8.45,3856.42,0.135,UPI,Footwear,0,0,0
CUST11240,463,4,3,0.635,2.16,2819.78,0.62,COD,Fashion,2,1,1
CUST11241,531,6,2,0.258,8.43,796.91,0.187,Debit Card,Beauty,0,0,1
CUST11242,68,9,2,0.176,3.85,2117.71,0.392,COD,Fashion,1,0,0
CUST11243,286,5,0,0.0,13.1,785.1,0.086,UPI,Fashion,2,1,0
CUST11244,49,5,0,0.032,10.8,107.64,0.589,UPI,Beauty,0,1,0
CUST11245,127,7,1,0.159,4.25,2572.14,0.517,Credit Card,Footwear,0,0,0
CUST11246,908,9,0,0.052,8.95,4748.88,0.358,Debit Card,Fashion,1,0,0
CUST11247,299,5,1,0.203,5.45,2977.85,0.356,COD,Footwear,0,1,0
CUST11248,838,7,1,0.078,5.59,1897.27,0.171,COD,Fashion,0,0,0
CUST11249,61,9,3,0.347,5.14,1597.04,0.068,UPI,Fashion,0,1,1
CUST11250,55,9,1,0.158,9.04,2640.28,0.248,UPI,Electronics,1,0,0
CUST11251,162,7,0,0.063,1.38,5377.17,0.03,COD,Fashion,0,0,0
CUST11252,346,8,1,0.087,10.2,1459.16,0.346,COD,Home & Kitchen,2,0,0
CUST11253,320,7,1,0.19,8.81,2935.94,0.232,UPI,Fashion,0,0,0
CUST11254,455,11,5,0.421,4.39,1346.56,0.841,COD,Home & Kitchen,0,1,1
CUST11255,106,8,1,0.08,7.36,3451.27,0.055,Debit Card,Footwear,1,0,0
CUST11256,22,5,1,0.174,5.11,421.9,0.347,COD,Beauty,0,1,0
CUST11257,84,4,0,0.119,11.03,2357.86,0.004,Debit Card,Fashion,1,1,0
CUST11258,32,4,0,0.095,10.29,1344.67,0.644,UPI,Fashion,1,1,0
CUST11259,117,13,6,0.427,9.33,1179.58,0.077,Debit Card,Electronics,1,0,1
CUST11260,873,8,0,0.022,9.55,577.48,0.13,COD,Home & Kitchen,0,1,0
CUST11261,1029,8,6,0.764,0.5,1482.15,0.471,Wallet,Home & Kitchen,2,1,1
CUST11262,273,11,3,0.289,5.73,1785.17,0.18,Wallet,Beauty,1,1,1
CUST11263,241,6,4,0.596,1.29,1711.8,0.508,COD,Beauty,1,1,1
CUST11264,330,8,1,0.075,4.51,907.75,0.24,UPI,Books,0,0,0
CUST11265,148,9,0,0.053,12.49,2047.31,0.114,COD,Beauty,0,0,0
CUST11266,150,7,1,0.189,3.66,2308.68,0.343,COD,Fashion,0,0,0
CUST11267,34,5,1,0.244,3.95,2448.83,0.25,Credit Card,Home & Kitchen,0,1,1
CUST11268,61,8,0,0.06,8.26,321.56,0.257,Wallet,Electronics,1,0,0
CUST11269,371,9,1,0.057,4.34,717.59,0.228,Credit Card,Electronics,0,0,0
CUST11270,208,9,1,0.067,5.66,1942.12,0.227,UPI,Footwear,0,0,0
CUST11271,468,7,1,0.164,4.54,811.14,0.154,Wallet,Footwear,0,0,0
CUST11272,648,12,2,0.139,9.16,1748.86,0.117,UPI,Footwear,0,0,0
CUST11273,1259,12,5,0.399,1.83,1728.22,0.715,Debit Card,Books,0,1,1
CUST11274,85,7,1,0.093,14.85,1728.43,0.388,COD,Home & Kitchen,0,0,0
CUST11275,210,3,0,0.072,9.69,762.79,0.071,UPI,Home & Kitchen,0,0,0
CUST11276,869,8,1,0.083,11.79,2021.15,0.722,Debit Card,Home & Kitchen,1,0,0
CUST11277,352,12,1,0.071,9.62,6234.45,0.327,Credit Card,Fashion,0,1,0
CUST11278,139,9,2,0.187,5.94,1634.52,0.348,COD,Beauty,1,0,0
CUST11279,117,6,2,0.352,4.31,2801.0,0.114,Credit Card,Home & Kitchen,0,1,1
CUST11280,604,6,1,0.212,5.45,400.6,0.261,Wallet,Fashion,1,1,0
CUST11281,48,11,2,0.169,6.93,3002.54,0.265,UPI,Footwear,0,0,0
CUST11282,249,9,0,0.021,13.16,1679.52,0.361,COD,Beauty,1,0,0
CUST11283,760,5,1,0.209,5.11,2119.26,0.296,UPI,Fashion,0,0,0
CUST11284,366,8,1,0.063,6.56,1519.31,0.145,Wallet,Home & Kitchen,1,1,0
CUST11285,211,7,1,0.128,7.3,3733.83,0.1,UPI,Fashion,0,0,0
CUST11286,314,6,0,0.073,8.7,2114.6,0.454,UPI,Fashion,1,0,0
CUST11287,168,5,1,0.131,7.6,1351.24,0.454,Wallet,Footwear,2,0,0
CUST11288,440,7,1,0.15,2.1,2743.2,0.119,Debit Card,Fashion,0,1,0
CUST11289,472,6,2,0.251,10.29,1541.22,0.101,Debit Card,Fashion,1,1,1
CUST11290,233,6,0,0.0,4.51,384.66,0.073,Debit Card,Fashion,1,0,0
CUST11291,489,10,2,0.214,6.44,286.32,0.252,Credit Card,Footwear,0,1,0
CUST11292,404,7,2,0.238,4.52,2696.51,0.113,UPI,Home & Kitchen,0,0,1
CUST11293,123,9,1,0.072,9.52,2077.87,0.314,UPI,Beauty,0,0,0
CUST11294,144,9,4,0.411,2.91,2700.67,0.602,COD,Mobiles,2,1,1
CUST11295,64,4,0,0.114,10.49,885.85,0.461,COD,Fashion,0,0,0
CUST11296,182,12,2,0.153,15.19,770.4,0.34,UPI,Beauty,0,1,0
CUST11297,540,10,0,0.0,6.1,2279.95,0.385,Credit Card,Books,0,1,0
CUST11298,337,12,1,0.113,7.16,1489.89,0.373,COD,Mobiles,0,1,0
CUST11299,5,4,1,0.179,7.05,1644.76,0.505,Debit Card,Electronics,0,0,0
CUST11300,470,13,2,0.132,9.76,5357.57,0.12,COD,Beauty,0,0,0
CUST11301,235,11,1,0.084,13.44,2602.63,0.583,UPI,Beauty,0,0,0
CUST11302,44,6,0,0.015,6.09,1915.33,0.198,COD,Footwear,0,0,0
CUST11303,172,6,0,0.002,7.18,652.47,0.378,COD,Beauty,1,1,0
CUST11304,540,5,1,0.258,5.93,560.76,0.091,Credit Card,Books,0,0,1
CUST11305,431,5,1,0.104,8.4,1407.73,0.543,Debit Card,Fashion,0,0,0
CUST11306,191,8,2,0.294,5.48,1114.55,0.186,Credit Card,Home & Kitchen,0,1,1
CUST11307,33,6,1,0.188,14.46,2098.56,0.076,Debit Card,Fashion,0,0,0
CUST11308,39,7,2,0.241,7.34,1043.15,0.069,UPI,Footwear,0,0,1
CUST11309,310,5,1,0.279,9.71,4358.15,0.397,Credit Card,Fashion,0,1,1
CUST11310,349,2,1,0.381,6.5,1718.74,0.465,Credit Card,Home & Kitchen,0,0,1
CUST11311,80,8,2,0.297,5.04,1576.4,0.176,COD,Electronics,0,0,1
CUST11312,29,17,2,0.126,10.27,1103.04,0.495,COD,Beauty,1,0,0
CUST11313,617,6,2,0.329,10.21,1526.02,0.516,COD,Beauty,0,0,1
CUST11314,199,9,2,0.224,5.72,496.63,0.234,Debit Card,Beauty,0,1,0
CUST11315,1121,11,8,0.685,2.6,2455.61,0.551,COD,Fashion,0,1,1
CUST11316,1083,7,1,0.168,7.08,675.67,0.378,COD,Fashion,1,1,0
CUST11317,28,7,0,0.047,7.87,3208.76,0.32,UPI,Home & Kitchen,0,1,0
CUST11318,25,6,1,0.193,6.18,3166.13,0.33,Debit Card,Home & Kitchen,0,0,0
CUST11319,365,6,1,0.15,6.37,4099.41,0.69,UPI,Footwear,0,1,0
CUST11320,271,4,0,0.012,14.09,6389.92,0.153,Credit Card,Fashion,0,0,0
